gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,eps,epa
5074,831986,CAR,TB,PASS,5,4,2,0,28,6,10,2,3,1,10,54,3,0,1,0,0,0,0,0,0,0,0,0,2.94,-0.64
5074,831987,CAR,TB,PASS,6,6,2,0,24,6,10,2,3,2,10,54,3,1,1,0,0,1,0,0,0,0,0,0,2.3,1.28
5074,831988,CAR,TB,PASS,7,6,2,0,18,6,10,1,3,1,10,66,4,0,1,0,0,0,0,0,0,0,0,0,3.58,-0.57
5074,831989,CAR,TB,RUSH,8,9,2,0,12,6,10,1,3,2,10,66,4,0,1,0,0,1,0,0,0,0,0,0,3.01,-0.86
5074,831990,CAR,TB,FGXP,9,3,2,0,3,6,10,0,3,3,12,64,4,0,0,0,3,0,0,0,0,0,0,0,2.15,0.85
5074,831991,CAR,TB,KOFF,0,6,3,15,0,9,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,831992,CAR,TB,PASS,1,30,3,15,0,9,10,3,3,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.88,2.29
5074,831993,CAR,TB,PASS,2,41,3,14,20,9,10,3,3,1,10,58,3,0,1,0,0,0,1,0,0,0,0,0,3.17,-1.38
5074,831994,CAR,TB,PASS,3,5,3,13,39,9,10,3,3,2,18,50,3,0,1,0,0,0,0,0,0,0,0,0,1.79,-0.76
5074,831995,CAR,TB,PASS,4,5,3,13,34,9,10,3,3,3,18,50,3,0,1,0,0,0,0,0,0,0,0,0,1.03,-0.88
5074,831996,TB,CAR,PUNT,0,7,3,13,29,10,9,3,3,4,18,50,3,0,0,0,0,0,0,0,0,0,0,0,0.15,0.31
5074,831997,TB,CAR,RUSH,1,41,3,13,22,10,9,3,3,1,10,8,1,0,0,0,0,1,0,0,0,0,0,0,-0.46,-0.45
5074,831998,TB,CAR,NOPL,1,20,3,12,41,10,9,3,3,2,9,9,1,0,0,0,0,0,0,1,0,0,0,0,-0.91,-0.48
5074,831999,TB,CAR,RUSH,2,46,3,12,21,10,9,3,3,2,13,5,1,0,0,0,0,1,0,0,0,0,0,0,-1.39,-0.59
5074,832000,TB,CAR,PASS,3,4,3,11,35,10,9,3,3,3,13,5,1,0,1,0,0,0,0,0,0,0,0,0,-1.98,-0.95
5074,832001,CAR,TB,PUNT,0,10,3,11,31,9,10,3,3,4,13,5,1,0,0,0,0,0,0,1,0,0,0,0,-2.93,1.04
5074,832002,CAR,TB,RUSH,1,39,3,11,21,9,10,3,3,1,10,38,2,0,0,0,0,1,0,0,0,0,0,0,1.89,-0.59
5074,832003,CAR,TB,PASS,2,47,3,10,42,9,10,3,3,2,10,38,2,1,1,0,0,1,0,0,0,0,0,0,1.3,2.83
5074,832004,CAR,TB,RUSH,3,32,3,9,55,9,10,3,3,1,10,79,4,0,1,0,0,1,0,0,0,0,0,0,4.13,-0.61
5074,832005,CAR,TB,PASS,4,43,3,9,23,9,10,3,3,2,10,79,4,0,1,0,0,0,1,0,0,0,0,0,3.52,-1.08
5074,832006,CAR,TB,PASS,5,42,3,8,40,9,10,3,3,3,17,72,4,0,1,0,0,0,1,0,0,0,0,0,2.44,-1.18
5074,832007,CAR,TB,FGXP,6,7,3,7,58,9,10,3,3,4,22,67,4,0,0,0,3,0,0,0,0,0,0,0,1.26,1.74
5074,832008,TB,CAR,KOFF,0,6,3,7,51,10,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,832009,TB,CAR,RUSH,1,35,3,7,51,10,12,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,-0.97
5074,832010,TB,CAR,PASS,2,42,3,7,17,10,12,3,3,2,13,22,2,1,1,0,0,1,0,0,0,0,0,0,-0.09,2.53
5074,832011,TB,CAR,PASS,3,6,3,6,35,10,12,3,3,1,10,46,3,1,0,0,0,0,0,1,0,0,0,0,2.44,0.88
5074,832012,TB,CAR,RUSH,4,42,3,6,29,10,12,3,3,1,10,61,4,1,0,0,0,1,0,0,0,0,0,0,3.32,0.57
5074,832013,TB,CAR,RUSH,5,45,3,5,47,10,12,3,3,1,10,73,4,0,0,0,0,1,0,0,0,0,0,0,3.89,-0.3
5074,832014,TB,CAR,RUSH,6,37,3,5,2,10,12,3,3,2,8,75,4,1,1,0,0,1,0,0,0,0,0,0,3.59,0.8
5074,832015,TB,CAR,RUSH,7,5,3,4,25,10,12,3,3,1,10,84,5,1,0,0,7,0,0,0,0,0,0,0,4.39,2.61
5074,832016,TB,CAR,FGXP,7,3,3,4,20,17,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,832017,CAR,TB,KOFF,0,6,3,4,20,12,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,832018,CAR,TB,PASS,1,30,3,4,20,12,17,3,3,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.88,0.86
5074,832019,CAR,TB,PASS,2,6,3,3,58,12,17,3,3,1,10,36,2,0,0,1,0,0,0,0,0,0,0,0,1.74,-0.59
5074,832020,CAR,TB,NOPL,2,11,3,3,52,12,17,3,3,2,10,36,2,0,0,0,0,0,0,1,0,0,0,0,1.15,0.96
5074,832021,CAR,TB,RUSH,3,37,3,3,41,12,17,3,3,1,10,41,3,0,1,0,0,1,0,0,0,0,0,0,2.11,-0.25
5074,832022,CAR,TB,RUSH,4,10,3,3,4,12,17,3,3,2,7,44,3,0,1,0,0,1,0,0,0,1,0,0,1.86,-4.85
5074,832023,TB,CAR,RUSH,1,40,3,2,54,17,12,3,3,1,10,55,3,1,0,0,0,1,0,0,0,0,0,0,2.99,0.67
5074,832024,TB,CAR,RUSH,2,41,3,2,14,17,12,3,3,1,10,68,4,0,0,0,0,1,0,0,0,0,0,0,3.66,-0.46
5074,832025,TB,CAR,PASS,3,39,3,1,33,17,12,3,3,2,9,69,4,1,0,0,0,1,0,0,0,0,0,0,3.2,0.93
5074,832026,TB,CAR,PASS,4,6,3,0,54,17,12,3,3,1,10,79,4,0,0,0,0,0,0,0,0,0,0,0,4.13,-0.61
5074,832027,TB,CAR,RUSH,5,41,3,0,48,17,12,3,3,2,10,79,4,0,0,0,0,1,0,0,0,0,0,0,3.52,-0.78
5074,832028,TB,CAR,PASS,6,5,3,0,7,17,12,3,3,3,13,76,4,0,1,0,0,0,0,0,0,0,0,0,2.74,-0.67
5074,832029,TB,CAR,FGXP,7,3,3,0,2,17,12,3,3,4,13,76,4,0,0,0,0,0,0,0,0,0,0,0,2.07,-3.51
5074,832030,CAR,TB,PASS,1,22,4,15,0,12,17,3,3,1,10,32,2,1,1,0,0,1,0,0,0,0,0,0,1.44,1.26
5074,832031,CAR,TB,PASS,2,6,4,14,38,12,17,3,3,1,10,50,3,0,1,1,0,0,0,0,0,0,0,0,2.7,-0.64
5074,832032,CAR,TB,PASS,3,37,4,14,32,12,17,3,3,2,10,50,3,0,1,0,0,1,0,0,0,0,0,0,2.06,0.61
5074,832033,CAR,TB,NOPL,3,4,4,13,55,12,17,3,3,3,2,58,3,0,0,0,0,0,0,1,0,0,0,0,2.67,-1.55
5074,832034,CAR,TB,PASS,4,6,4,13,51,12,17,3,3,3,12,48,3,0,1,0,0,0,0,1,0,0,0,0,1.12,-1.09
5074,832035,TB,CAR,PUNT,0,8,4,13,45,17,12,3,3,4,12,48,3,0,0,0,0,0,0,0,0,0,0,0,0.03,0.76
5074,832036,TB,CAR,PASS,1,7,4,13,37,17,12,3,3,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,-0.79,-0.57
5074,832037,TB,CAR,NOPL,1,9,4,13,30,17,12,3,3,2,10,3,1,0,0,0,0,0,0,1,0,0,0,0,-1.36,-0.16
5074,832038,TB,CAR,RUSH,2,35,4,13,21,17,12,3,3,2,11,2,1,0,0,0,-2,1,0,0,0,0,1,0,-1.52,-1.630000095
5074,832039,CAR,TB,KOFF,0,6,4,13,21,14,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,832040,CAR,TB,PASS,1,4,4,13,14,14,17,3,3,1,10,46,3,0,1,0,0,0,0,0,0,0,0,0,2.44,-0.63
5074,832041,CAR,TB,NOPL,1,20,4,13,10,14,17,3,3,2,10,46,3,0,0,0,0,0,0,1,0,0,0,0,1.81,0.65
5074,832042,CAR,TB,RUSH,2,35,4,13,10,14,17,3,3,2,5,51,3,0,1,0,0,1,0,0,0,0,0,0,2.46,0.28
5074,832043,CAR,TB,RUSH,3,47,4,12,32,14,17,3,3,3,1,55,3,0,0,0,0,1,0,0,0,0,0,0,2.74,-1.76
5074,832044,CAR,TB,PASS,4,6,4,11,45,14,17,2,3,4,1,55,3,0,1,0,0,0,0,0,0,0,0,0,0.98,-3.42
5074,832045,TB,CAR,PASS,1,44,4,11,39,17,14,3,2,1,10,46,3,0,0,0,0,0,1,0,0,0,0,0,2.44,-1.65
5074,832046,TB,CAR,PASS,2,39,4,10,55,17,14,3,2,2,20,36,2,0,1,0,0,1,0,0,0,0,0,0,0.79,-0.32
5074,832047,TB,CAR,PASS,3,39,4,10,16,17,14,3,2,3,16,40,2,0,1,0,0,0,1,0,0,0,0,0,0.47,-1.62
5074,832048,CAR,TB,PUNT,0,13,4,9,37,14,17,2,3,4,25,31,2,0,0,0,0,0,0,0,0,0,0,0,-1.15,0.59
5074,832049,CAR,TB,PASS,1,6,4,9,24,14,17,2,3,1,10,21,2,0,1,0,0,0,0,0,0,0,0,0,0.56,-0.62
5074,832050,CAR,TB,PASS,2,5,4,9,18,14,17,2,3,2,10,21,2,0,1,0,0,0,0,0,0,0,0,0,-0.06,-0.61
5074,832051,CAR,TB,PASS,3,4,4,9,13,14,17,2,3,3,10,21,2,0,1,0,0,0,0,0,0,0,0,0,-0.67,-0.91
5074,832052,TB,CAR,PUNT,0,11,4,9,9,17,14,3,2,4,10,21,2,0,0,0,0,0,0,0,0,0,0,0,-1.58,0.07
5074,832053,TB,CAR,RUSH,1,35,4,8,58,17,14,3,2,1,10,33,2,0,0,0,0,1,0,0,0,0,0,0,1.51,-0.21
5074,832054,TB,CAR,RUSH,2,39,4,8,23,17,14,3,2,2,7,36,2,1,0,0,0,1,0,0,0,0,0,0,1.3,1.27
5074,832055,TB,CAR,RUSH,3,46,4,7,44,17,14,3,2,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0,2.57,-0.41
5074,832056,TB,CAR,RUSH,4,41,4,6,58,17,14,3,2,2,8,50,3,0,0,0,0,1,0,0,0,0,0,0,2.16,-0.76
5074,832057,TB,CAR,PASS,5,36,4,6,17,17,14,3,2,3,8,50,3,1,1,0,0,0,0,0,0,0,0,0,1.4,2.09
5074,832058,TB,CAR,RUSH,6,47,4,5,41,17,14,3,2,1,10,64,4,0,0,0,0,1,0,0,0,0,0,0,3.49,0.16
5074,832059,TB,CAR,PASS,7,46,4,4,54,17,14,3,2,2,3,71,4,1,0,0,0,1,0,0,0,0,0,0,3.65,0.58
5074,832060,TB,CAR,RUSH,8,46,4,4,8,17,14,3,2,1,10,81,5,0,0,0,0,1,0,0,0,0,0,0,4.23,-0.4
5074,832061,TB,CAR,RUSH,9,47,4,3,22,17,14,3,2,2,9,82,5,0,0,0,0,1,0,0,0,0,0,0,3.83,-0.13
5074,832062,TB,CAR,PASS,10,5,4,2,35,17,14,3,2,3,5,86,5,0,1,0,0,0,0,0,0,0,0,0,3.7,-1.08
5074,832063,TB,CAR,FGXP,11,4,4,2,30,17,14,3,2,4,5,86,5,0,0,0,3,0,0,0,0,0,0,0,2.62,0.38
5074,832064,CAR,TB,KOFF,0,6,4,2,26,14,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,832065,CAR,TB,PASS,1,20,4,2,26,14,20,2,3,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.88,1.76
5074,832066,CAR,TB,PASS,2,5,4,2,19,14,20,2,3,1,10,49,3,0,1,0,0,0,0,0,0,0,0,0,2.64,-0.64
5074,832067,CAR,TB,PASS,3,5,4,2,14,14,20,1,3,2,10,49,3,0,1,0,0,1,0,0,0,0,0,0,2,0.2
5074,832068,CAR,TB,PASS,4,9,4,2,9,14,20,1,3,3,4,55,3,1,1,0,0,1,0,0,0,0,0,0,2.2,1.03
5074,832069,CAR,TB,PASS,5,6,4,2,0,14,20,1,3,1,10,59,3,1,1,0,0,1,0,0,0,0,0,0,3.23,0.48
5074,832070,CAR,TB,PASS,6,4,4,1,54,14,20,1,3,1,10,69,4,0,1,0,0,0,0,0,0,0,0,0,3.71,-0.56
5074,832071,CAR,TB,PASS,7,5,4,1,50,14,20,1,3,2,10,69,4,1,1,0,0,1,0,1,0,0,0,0,3.15,1.61
5074,832072,CAR,TB,PASS,8,3,4,1,45,14,20,1,3,1,10,89,5,0,1,0,0,0,0,0,0,0,0,0,4.76,-0.54
5074,832073,CAR,TB,PASS,9,4,4,1,42,14,20,1,3,2,10,89,5,0,1,0,0,0,0,0,0,0,0,0,4.22,-0.56
5074,832074,CAR,TB,PASS,10,10,4,1,38,14,20,1,3,3,10,89,5,0,1,0,0,1,0,0,0,0,0,0,3.66,-0.63
5074,832075,CAR,TB,NOPL,10,20,4,1,28,14,20,1,2,4,2,97,5,0,0,0,0,0,0,1,0,0,0,0,3.03,0.3
5074,832076,CAR,TB,RUSH,11,25,4,1,28,14,20,1,2,4,1,98,5,0,0,0,0,1,0,0,0,0,0,0,3.33,-2.49
5074,832077,TB,CAR,RUSH,1,3,4,1,22,20,14,2,1,1,10,2,1,0,0,0,0,1,0,0,0,0,0,0,-0.84,-0.36
5074,832078,TB,CAR,RUSH,2,42,4,1,19,20,14,2,0,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,-1.2,-0.61
5074,832079,TB,CAR,RUSH,3,37,4,0,37,20,14,2,0,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,-1.81,0
5075,832080,ARI,BAL,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832081,ARI,BAL,RUSH,1,35,1,15,0,0,0,3,3,1,10,25,2,0,1,1,0,1,0,0,0,0,0,0,0.88,0.37
5075,832082,ARI,BAL,RUSH,2,30,1,14,37,0,0,3,3,2,3,32,2,1,1,1,0,1,0,0,0,0,0,0,1.25,0.41
5075,832083,ARI,BAL,PASS,3,38,1,14,7,0,0,3,3,1,10,35,2,0,1,1,0,1,0,0,0,0,0,0,1.66,-0.59
5075,832084,ARI,BAL,PASS,4,42,1,13,29,0,0,3,3,2,10,35,2,0,1,1,0,1,0,0,0,0,0,0,1.07,-0.71
5075,832085,ARI,BAL,PASS,5,35,1,12,47,0,0,3,3,3,10,35,2,0,1,1,0,1,0,0,0,0,0,0,0.36,-0.15
5075,832086,BAL,ARI,PUNT,0,10,1,12,12,0,0,3,3,4,1,44,3,0,0,0,0,0,0,0,0,0,0,0,0.21,0.41
5075,832087,BAL,ARI,PASS,1,40,1,12,2,0,0,3,3,1,10,6,1,1,1,0,0,1,0,0,0,0,0,0,-0.62,1.09
5075,832088,BAL,ARI,RUSH,2,40,1,11,22,0,0,3,3,1,10,20,1,0,1,0,0,1,0,0,0,0,0,0,0.47,-0.48
5075,832089,BAL,ARI,PASS,3,41,1,10,42,0,0,3,3,2,9,21,2,1,1,0,0,1,0,0,0,0,0,0,-0.01,1.97
5075,832090,BAL,ARI,RUSH,4,38,1,10,1,0,0,3,3,1,10,39,2,1,1,0,0,1,0,0,0,0,0,0,1.96,1.21
5075,832091,BAL,ARI,PASS,5,28,1,9,23,0,0,3,3,1,10,58,3,0,1,0,0,0,0,0,0,0,0,0,3.17,0.11
5075,832092,BAL,ARI,PASS,6,43,1,8,55,0,0,3,3,2,4,64,4,1,1,0,0,1,0,0,0,0,0,0,3.28,0.61
5075,832093,BAL,ARI,PASS,7,6,1,8,12,0,0,3,3,1,10,73,4,1,1,0,7,0,0,0,0,0,0,0,3.89,3.11
5075,832094,BAL,ARI,FGXP,7,3,1,8,6,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832095,ARI,BAL,KOFF,0,6,1,8,6,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832096,ARI,BAL,PASS,1,7,1,8,1,0,7,3,3,1,10,23,2,0,1,0,0,0,0,0,0,0,0,0,0.73,-0.63
5075,832097,ARI,BAL,RUSH,2,39,1,7,54,0,7,3,3,2,10,23,2,0,1,0,0,1,0,0,0,0,0,0,0.1,-0.41
5075,832098,ARI,BAL,RUSH,3,36,1,7,15,0,7,3,3,3,8,25,2,0,1,0,0,1,0,0,0,1,0,0,-0.31,-1.65
5075,832099,BAL,ARI,PUNT,0,7,1,6,39,7,0,3,3,4,13,20,1,0,0,0,0,0,0,1,0,0,0,0,-1.96,-0.74
5075,832100,BAL,ARI,RUSH,1,36,1,6,32,7,0,3,3,1,10,50,3,0,1,0,0,1,0,0,0,0,0,0,2.7,-0.41
5075,832101,BAL,ARI,PASS,2,39,1,5,56,7,0,3,3,2,8,52,3,0,1,0,0,1,0,0,0,0,0,0,2.29,0.38
5075,832102,BAL,ARI,RUSH,3,38,1,5,17,7,0,3,3,3,2,58,3,0,1,0,0,1,0,0,0,0,0,0,2.67,-1.75
5075,832103,BAL,ARI,PASS,4,5,1,4,39,7,0,3,3,4,3,57,3,0,1,0,0,0,0,0,0,0,0,0,0.92,-3.16
5075,832104,ARI,BAL,PASS,1,31,1,4,34,0,7,3,3,1,10,43,3,0,1,0,0,1,0,0,0,0,0,0,2.24,0.39
5075,832105,ARI,BAL,PASS,2,16,1,4,3,0,7,3,3,2,2,51,3,1,1,1,0,1,0,0,0,0,0,0,2.63,0.25
5075,832106,ARI,BAL,PASS,3,15,1,3,47,0,7,3,3,1,10,53,3,1,1,1,0,1,0,0,0,0,0,0,2.88,1.7
5075,832107,ARI,BAL,RUSH,4,35,1,3,32,0,7,3,3,1,10,87,5,0,1,1,0,1,0,0,0,0,0,0,4.58,-0.19
5075,832108,ARI,BAL,PASS,5,30,1,3,32,0,7,3,3,2,8,89,5,0,1,1,0,1,0,0,0,0,0,0,4.39,0.74
5075,832109,ARI,BAL,PASS,6,6,1,2,27,0,7,3,3,3,1,96,5,0,0,0,0,0,0,0,0,0,0,0,5.13,-1.94
5075,832110,ARI,BAL,FGXP,7,3,1,2,21,0,7,3,3,4,1,96,5,0,0,0,3,0,0,0,0,0,0,0,3.19,-0.19
5075,832111,BAL,ARI,KOFF,0,6,1,2,18,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832112,BAL,ARI,PASS,1,30,1,2,18,7,3,3,3,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,0.88,-0.62
5075,832113,BAL,ARI,PASS,2,19,1,2,12,7,3,3,3,2,10,25,2,0,1,0,0,0,1,1,0,0,0,0,0.26,-1.53
5075,832114,BAL,ARI,PASS,3,25,1,1,53,7,3,3,3,3,17,18,1,1,1,0,0,1,0,0,0,1,0,0,-1.27,3.71
5075,832115,BAL,ARI,RUSH,4,37,1,1,28,7,3,3,2,1,10,46,3,1,1,0,0,1,0,0,0,0,0,0,2.44,0.95
5075,832116,BAL,ARI,RUSH,5,33,1,0,51,7,3,3,2,1,10,62,4,1,1,0,0,1,0,0,0,0,0,0,3.39,0.7
5075,832117,BAL,ARI,RUSH,6,35,1,0,18,7,3,3,2,1,10,78,4,0,1,0,0,1,0,0,0,0,0,0,4.09,-0.65
5075,832118,BAL,ARI,PASS,7,6,2,15,0,7,3,3,2,2,11,77,4,0,1,0,0,0,0,0,0,0,0,0,3.44,-0.59
5075,832119,BAL,ARI,PASS,8,43,2,14,54,7,3,3,2,3,11,77,4,0,1,0,0,1,0,0,0,0,0,0,2.85,-0.25
5075,832120,BAL,ARI,FGXP,9,4,2,14,11,7,3,3,2,4,3,85,5,0,0,0,3,0,0,0,0,0,0,0,2.6,0.4
5075,832121,ARI,BAL,KOFF,0,5,2,14,7,3,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832122,ARI,BAL,PASS,1,22,2,14,2,3,10,2,3,1,10,14,1,0,1,0,0,1,0,0,0,0,0,0,0.02,0.07
5075,832123,ARI,BAL,PASS,2,20,2,13,40,3,10,2,3,2,5,19,1,1,1,1,0,0,0,0,0,0,0,0,0.09,2.28
5075,832124,ARI,BAL,PASS,3,37,2,13,20,3,10,2,3,1,10,45,3,0,1,1,0,0,1,0,0,0,0,0,2.37,-1.21
5075,832125,ARI,BAL,PASS,4,23,2,12,43,3,10,2,3,2,16,39,2,0,1,1,0,1,0,0,0,0,0,0,1.16,-0.17
5075,832126,ARI,BAL,PASS,5,4,2,12,20,3,10,2,3,3,10,45,3,0,1,1,0,1,0,0,0,0,0,0,0.99,-0.24
5075,832127,ARI,BAL,PASS,6,21,2,12,16,3,10,1,3,4,2,53,3,1,1,0,0,1,0,0,0,0,0,0,0.75,2.42
5075,832128,ARI,BAL,PASS,7,27,2,11,55,3,10,1,3,1,10,58,3,0,1,1,0,1,0,0,0,0,0,0,3.17,-0.09
5075,832129,ARI,BAL,RUSH,8,31,2,11,28,3,10,1,3,2,6,62,4,0,1,1,0,1,0,0,0,0,0,0,3.08,-1.16
5075,832130,ARI,BAL,PASS,9,43,2,10,57,3,10,1,3,3,9,59,3,1,1,1,0,1,0,0,0,0,0,0,1.92,2.87
5075,832131,ARI,BAL,RUSH,10,36,2,10,14,3,10,1,3,1,10,90,5,0,1,1,0,1,0,0,0,0,0,0,4.79,-0.23
5075,832132,ARI,BAL,NOPL,10,23,2,9,38,3,10,1,3,2,8,92,5,0,0,0,0,0,0,1,0,0,0,0,4.56,-0.56
5075,832133,ARI,BAL,PASS,11,37,2,9,15,3,10,1,3,2,13,87,5,0,1,1,0,1,0,0,0,0,0,0,4,0.75
5075,832134,ARI,BAL,PASS,12,4,2,8,38,3,10,1,3,3,3,97,5,0,1,1,0,0,0,0,0,0,0,0,4.75,-1.78
5075,832135,ARI,BAL,FGXP,13,3,2,8,34,3,10,1,3,4,3,97,5,0,0,0,3,0,0,0,0,0,0,0,2.97,0.03
5075,832136,BAL,ARI,KOFF,0,5,2,8,31,10,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5075,832137,BAL,ARI,RUSH,1,36,2,8,26,10,6,3,1,1,10,15,1,0,1,1,0,1,0,0,0,0,0,0,0.1,0.19
5075,832138,BAL,ARI,PASS,2,5,2,7,50,10,6,3,1,2,4,21,2,0,1,0,0,0,0,0,0,0,0,0,0.29,-0.69
5075,832139,BAL,ARI,RUSH,3,41,2,7,45,10,6,3,1,3,4,21,2,1,1,0,0,1,0,0,0,0,0,0,-0.4,1.39
5075,832140,BAL,ARI,RUSH,4,46,2,7,4,10,6,3,1,1,10,26,2,1,1,0,0,1,0,0,0,0,0,0,0.99,1.32
5075,832141,BAL,ARI,PASS,5,35,2,6,18,10,6,3,1,1,10,44,3,1,1,0,0,1,0,0,0,0,0,0,2.31,1.35
5075,832142,BAL,ARI,PASS,6,34,2,5,43,10,6,3,1,1,10,68,4,1,1,0,0,1,0,0,0,0,0,0,3.66,1.02
5075,832143,BAL,ARI,RUSH,7,40,2,5,9,10,6,3,1,1,10,88,5,0,1,0,0,1,0,0,0,0,0,0,4.68,-0.38
5075,832144,BAL,ARI,PASS,8,36,2,4,29,10,6,3,1,2,9,89,5,1,1,0,0,1,0,0,0,0,0,0,4.3,2.03
5075,832145,BAL,ARI,PASS,9,4,2,3,53,10,6,2,1,1,1,99,5,1,0,0,7,0,0,0,0,0,0,0,6.33,0.67
5075,832146,BAL,ARI,FGXP,9,3,2,3,49,17,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5075,832147,ARI,BAL,KOFF,0,6,2,3,49,6,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832148,ARI,BAL,RUSH,1,35,2,3,49,6,17,1,2,1,10,6,1,0,1,1,0,1,0,0,0,0,0,0,-0.62,-0.01
5075,832149,ARI,BAL,PASS,2,5,2,3,28,6,17,1,2,2,6,10,1,0,1,1,0,0,0,0,0,0,0,0,-0.63,-0.56
5075,832150,ARI,BAL,PASS,3,18,2,3,23,6,17,1,2,3,6,10,1,1,1,1,0,1,0,0,0,0,0,0,-1.19,1.92
5075,832151,ARI,BAL,PASS,4,4,2,3,5,6,17,1,2,1,10,23,2,0,1,1,0,0,0,0,0,0,0,0,0.73,-0.63
5075,832152,ARI,BAL,PASS,5,3,2,3,1,6,17,1,2,2,10,23,2,0,1,1,0,0,0,0,0,0,0,0,0.1,-0.62
5075,832153,ARI,BAL,PASS,6,4,2,2,58,6,17,1,2,3,10,23,2,0,1,1,0,0,0,0,0,0,0,0,-0.52,-0.94
5075,832154,BAL,ARI,PUNT,0,11,2,2,54,17,6,2,1,4,10,23,2,0,0,0,0,0,0,0,0,0,0,0,-1.46,-0.91
5075,832155,BAL,ARI,RUSH,1,40,2,2,43,17,6,2,1,1,10,45,3,0,1,0,0,1,0,0,0,0,0,0,2.37,-0.4
5075,832156,BAL,ARI,NOPL,1,3,2,2,3,17,6,2,1,2,8,47,3,0,0,0,0,0,0,1,0,0,0,0,1.97,0.66
5075,832157,BAL,ARI,NOPL,1,6,2,2,0,17,6,2,1,2,3,52,3,0,0,0,0,0,0,1,0,0,0,0,2.63,-1.05
5075,832158,BAL,ARI,PASS,2,44,2,1,54,17,6,2,1,2,12,43,3,0,1,0,0,0,1,0,0,0,0,0,1.58,-1.48
5075,832159,BAL,ARI,RUSH,3,4,2,1,10,17,6,2,1,3,19,36,2,0,1,0,0,1,0,0,0,1,0,0,0.1,-1.04
5075,832160,ARI,BAL,PUNT,0,7,2,1,6,6,17,0,2,4,21,34,2,0,0,0,0,0,0,0,0,0,0,0,-0.94,0.71
5075,832161,ARI,BAL,PASS,1,3,2,0,59,6,17,0,2,1,10,17,1,0,1,1,0,0,0,0,0,0,0,0,0.23,-0.6
5075,832162,ARI,BAL,PASS,2,15,2,0,56,6,17,0,2,2,10,17,1,1,1,1,0,1,0,0,0,0,0,0,-0.37,2.48
5075,832163,ARI,BAL,PASS,3,2,2,0,41,6,17,0,2,1,10,41,3,0,1,1,0,0,0,0,0,0,0,0,2.11,-0.58
5075,832164,ARI,BAL,PASS,4,20,2,0,39,6,17,0,2,2,10,41,3,0,1,1,0,0,1,0,0,0,0,0,1.53,0
5075,832165,BAL,ARI,KOFF,0,6,3,15,0,17,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,832166,BAL,ARI,PASS,1,30,3,15,0,17,6,3,3,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,0.88,-0.62
5075,832167,BAL,ARI,NOPL,1,25,3,14,54,17,6,3,3,2,10,25,2,0,0,0,0,0,0,1,0,0,0,0,0.26,-0.55
5075,832168,BAL,ARI,RUSH,2,48,3,14,29,17,6,3,3,2,15,20,1,0,1,0,0,1,0,0,0,0,0,0,-0.29,0.72
5075,832169,BAL,ARI,PASS,3,38,3,13,41,17,6,3,3,3,4,31,2,0,1,0,0,1,0,0,0,0,0,0,0.43,-1.51
5075,832170,ARI,BAL,PUNT,0,15,3,13,3,6,17,3,3,4,6,29,2,0,0,0,0,0,0,1,0,0,0,0,-1.08,0.85
5075,832171,ARI,BAL,RUSH,1,20,3,12,48,6,17,3,3,1,10,17,1,0,1,1,0,1,0,0,0,0,0,0,0.23,-0.17
5075,832172,ARI,BAL,PASS,2,43,3,12,28,6,17,3,3,2,7,20,1,1,1,1,0,1,0,0,0,0,0,0,0.06,3.23
