gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,eps,epa
5063,830164,"(6:56) (No Huddle) J.Goff pass incomplete deep left to B.Cooks. PENALTY on CAR-D.Jackson, Defensive Pass Interference, 16 yards, enforced at LA 37 - No Play.",LA,CAR,NOPL,3,7,3,6,56,16,10,2,3,1,10,37,2,,,Y,,,,,,,,,,,,,,,,,,,CAR,DJ-0575,Defensive Pass Interference,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,1.07
5063,830165,(6:49) (Shotgun) J.Goff pass short left to R.Woods pushed ob at CAR 44 for 3 yards (D.Jackson).,LA,CAR,PASS,4,18,3,6,49,16,10,2,3,1,10,53,3,3,,,Y,,,,,,,,JG-1850,Y,,SL,RW-4050,,DJ-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,-0.22
5063,830166,"(6:31) (No Huddle, Shotgun) J.Goff pass incomplete short middle to J.Reynolds (L.Kuechly). Carolina challenged the incomplete pass ruling, and the play was Upheld.",LA,CAR,PASS,5,5,3,6,31,16,10,2,3,2,7,56,3,,,,Y,Y,,,,,,,JG-1850,,,SM,JR-1950,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,-0.65
5063,830167,"(6:26) (Shotgun) J.Goff pass incomplete deep right to G.Everett. PENALTY on CAR-G.McCoy, Defensive Offside, 5 yards, enforced at CAR 44 - No Play.",LA,CAR,NOPL,5,4,3,6,26,16,10,2,2,3,7,56,3,,,,,,,,,,,,,,,,,,,,,,CAR,GM-0500,Defensive Offside,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.81
5063,830168,(6:22) (Shotgun) J.Goff pass short right to C.Kupp to CAR 29 for 10 yards (J.Elliott; T.Boston).,LA,CAR,PASS,6,27,3,6,22,16,10,2,2,3,2,61,4,10,Y,Y,Y,,,,,,,,JG-1850,Y,,SR,CK-1300,,JE-0325,TB-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,0.97
5063,830169,(5:55) M.Brown up the middle to CAR 25 for 4 yards (K.Short).,LA,CAR,RUSH,7,46,3,5,55,16,10,2,1,1,10,71,4,4,Y,,,,,MB-3862,,MD,KS-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,-0.03
5063,830170,(5:09) J.Goff pass incomplete short left to R.Woods [B.Burns].,LA,CAR,PASS,8,7,3,5,9,16,10,2,1,2,6,75,4,,,,,,,,,,,,JG-1850,,,SL,RW-4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,-0.7
5063,830171,(5:02) (Shotgun) J.Goff pass short right to C.Kupp to CAR 17 for 8 yards (J.Elliott).,LA,CAR,PASS,9,22,3,5,2,16,10,2,1,3,6,75,4,8,Y,Y,Y,,,,,,,,JG-1850,Y,,SR,CK-1300,,JE-0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,1.28
5063,830172,(4:40) (No Huddle) M.Brown up the middle to CAR 7 for 10 yards (J.Elliott; J.Bradberry).,LA,CAR,RUSH,10,40,3,4,40,16,10,2,1,1,10,83,5,10,Y,Y,,Y,,MB-3862,,MD,JE-0325,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,0.87
5063,830173,(4:00) M.Brown up the middle to CAR 7 for no gain (J.Carter Jr.).,LA,CAR,RUSH,11,44,3,4,0,16,10,2,1,1,7,93,5,0,,,,,,MB-3862,,MD,JC-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,-0.46
5063,830174,(3:16) (Shotgun) J.Goff pass short left to T.Higbee to CAR 1 for 6 yards (E.Reid).,LA,CAR,PASS,12,22,3,3,16,16,10,2,1,2,7,93,5,6,Y,,Y,,,,,,,,JG-1850,Y,,SL,TH-1550,,ER-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,0.71
5063,830175,"(2:54) (No Huddle) M.Brown left tackle for 1 yard, TOUCHDOWN.",LA,CAR,RUSH,13,3,3,2,54,16,10,2,1,3,1,99,5,1,Y,Y,,Y,7,MB-3862,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46,1.54
5063,830176,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",LA,CAR,FGXP,13,3,3,2,51,23,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,GZ-2000,33,Y,,,,,,,,,,,,,,0,0
5063,830177,"G.Zuerlein kicks 65 yards from LA 35 to end zone, Touchback. PENALTY on LA-N.Patrick, Offside on Free Kick, 5 yards, enforced at CAR 25.",CAR,LA,KOFF,0,6,3,2,51,10,23,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,LA,NP-0075,Offside on Free Kick,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GZ-2000,65,40,Y,,,0,0
5063,830178,(2:51) (Shotgun) C.Newton pass incomplete short right to D.Moore.,CAR,LA,PASS,1,30,3,2,51,10,23,1,2,1,10,30,2,,,,Y,,,,,,,,CN-0500,,,SR,DM-2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,-0.63
5063,830179,(2:47) (Shotgun) C.Newton pass short left to C.McCaffrey ran ob at CAR 44 for 14 yards (J.Johnson).,CAR,LA,PASS,2,34,3,2,47,10,23,1,2,2,10,30,2,14,Y,Y,Y,,,,,,,,CN-0500,Y,,SL,CM-1225,,JJ-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,1.65
5063,830180,"(2:13) (Shotgun) C.Newton pass incomplete deep left to G.Olsen. Penalty on CAR-T.Moton, Offensive Holding, offsetting, enforced at CAR 44 - No Play. Penalty on LA-M.Christian, Lowering the Head to Initiate Contact, offsetting.",CAR,LA,NOPL,2,6,3,2,13,10,23,1,2,1,10,44,3,,,,,,,,,,,,,,,,,,,,,,CAR,TM-3350,Offensive Holding,2,,O,LA,MC-1325,Lowering the Head to Initiate Contact,8,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,0
5063,830181,(2:07) (Shotgun) C.Newton pass short left to C.McCaffrey pushed ob at CAR 48 for 4 yards (M.Peters).,CAR,LA,PASS,3,29,3,2,7,10,23,1,2,1,10,44,3,4,Y,,Y,,,,,,,,CN-0500,Y,,SL,CM-1225,,MP-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,-0.12
5063,830182,(1:38) (Shotgun) C.Newton pass short right to C.Samuel ran ob at LA 36 for 16 yards (N.Robey-Coleman).,CAR,LA,PASS,4,35,3,1,38,10,23,1,2,2,6,48,3,16,Y,Y,Y,,,,,,,,CN-0500,Y,,SR,CS-0050,,NR-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,1.3
5063,830183,(1:03) (Shotgun) C.McCaffrey up the middle to LA 34 for 2 yards (C.Littleton; J.Johnson).,CAR,LA,RUSH,5,38,3,1,3,10,23,1,2,1,10,64,4,2,,,Y,,,CM-1225,,MD,CL-0987,JJ-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,-0.37
5063,830184,(:25) (Shotgun) C.Newton pass incomplete short right to G.Olsen.,CAR,LA,PASS,6,5,3,0,25,10,23,1,2,2,8,66,4,,,,Y,,,,,,,,CN-0500,,,SR,GO-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,-0.7
5063,830185,(:20) (Shotgun) C.Newton pass incomplete short middle to G.Olsen.,CAR,LA,PASS,7,4,3,0,20,10,23,1,2,3,8,66,4,,,,Y,,,,,,,,CN-0500,,,SM,GO-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,-1.03
5063,830186,"(:16) J.Slye 52 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",CAR,LA,FGXP,8,5,3,0,16,10,23,1,2,4,8,66,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,JS-3825,52,Y,,,,,,,,,,,,,,1.39,1.61
5063,830187,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",LA,CAR,KOFF,0,6,3,0,11,23,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-3825,65,40,Y,,,0,0
5063,830188,"(:11) PENALTY on CAR-E.Obada, Neutral Zone Infraction, 5 yards, enforced at LA 25 - No Play.",LA,CAR,NOPL,0,20,3,0,11,23,13,2,1,1,10,25,2,,,,,,,,,,,,,,,,,,,,,,CAR,EO-0050,Neutral Zone,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.66
5063,830189,"(:11) J.Goff FUMBLES (Aborted) at LA 23, recovered by LA-A.Blythe at LA 27. A.Blythe to LA 27 for no gain (D.Poe).",LA,CAR,RUSH,1,35,3,0,11,23,13,2,1,1,5,30,2,0,,,,,,JG-1850,,MD,DP-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JG-1850,AB-1987,,,N,,,,,,,,,,,,,,,,,,,,,1.54,-1.02
5063,830190,(15:00) J.Goff pass short right to T.Higbee to LA 33 for 6 yards (R.Gaulden).,LA,CAR,PASS,2,42,4,15,0,23,13,2,1,2,8,27,2,6,Y,,,,,,,,,,JG-1850,Y,,SR,TH-1550,,RG-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.48
5063,830191,"(14:18) (Shotgun) J.Goff pass short right to B.Cooks to LA 44 for 11 yards (E.Reid; L.Kuechly). PENALTY on LA-R.Havenstein, Offensive Holding, 10 yards, enforced at LA 33 - No Play.",LA,CAR,NOPL,2,27,4,14,18,23,13,2,1,3,2,33,2,,,,,,,,,,,,,,,,,,,,,,LA,RH-1250,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.61
5063,830192,(13:51) (Shotgun) J.Goff pass incomplete short right to B.Cooks (S.Thompson).,LA,CAR,PASS,3,6,4,13,51,23,13,2,1,3,12,23,2,,,,Y,,,,,,,,JG-1850,,,SR,BC-2325,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.61,-1.06
5063,830193,"(13:45) J.Hekker punt is BLOCKED by J.Carter Jr., Center-J.McQuaide, RECOVERED by CAR-R.Bonnafon at LA 9. R.Bonnafon to LA 5 for 4 yards (J.Hekker).",CAR,LA,PUNT,0,7,4,13,45,13,23,1,2,4,12,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JC-1450,RB-2350,,,,,JH-3230,-14,-18,,,,,,,,,,,-1.67,-3.8
5063,830194,(13:38) (Shotgun) C.McCaffrey right guard to LA 2 for 3 yards (B.Hager; M.Christian).,CAR,LA,RUSH,1,23,4,13,38,13,23,1,2,1,5,95,5,3,Y,,Y,,,CM-1225,,RG,BH-0050,MC-1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,0.16
5063,830195,"(13:15) (Shotgun) C.McCaffrey right guard for 2 yards, TOUCHDOWN.",CAR,LA,RUSH,2,5,4,13,15,13,23,1,2,2,2,98,5,2,Y,Y,Y,,7,CM-1225,,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63,1.37
5063,830196,"J.Slye extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",CAR,LA,FGXP,2,3,4,13,10,20,23,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,JS-3825,33,Y,,,,,,,,,,,,,,0,0
5063,830197,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",LA,CAR,KOFF,0,6,4,13,10,23,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-3825,65,40,Y,,,0,0
5063,830198,(13:10) T.Gurley up the middle to LA 31 for 6 yards (B.Burns; J.Carter Jr.).,LA,CAR,RUSH,1,35,4,13,10,23,20,2,1,1,10,25,2,6,Y,,,,,TG-1950,,MD,BB-3875,JC-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.23
5063,830199,(12:35) R.Woods right guard to CAR 49 for 20 yards (E.Reid).,LA,CAR,RUSH,2,26,4,12,35,23,20,2,1,2,4,31,2,20,Y,Y,,,,RW-4050,,RG,ER-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,1.65
5063,830200,(12:09) (No Huddle) J.Goff pass deep middle intended for R.Woods INTERCEPTED by J.Bradberry at CAR 29. J.Bradberry to CAR 29 for no gain (R.Woods).,LA,CAR,PASS,3,7,4,12,9,23,20,2,1,1,10,51,3,,,,,Y,,,,,,,JG-1850,,,DM,RW-4050,,,,,,,,,,,,,,,,,,,,,,,,JB-4975,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,-3.97
5063,830201,(12:02) (Shotgun) C.Newton up the middle to CAR 29 for no gain (A.Donald).,CAR,LA,RUSH,1,33,4,12,2,20,23,1,2,1,10,29,2,0,,,Y,,,CN-0500,,MD,AD-1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,-0.63
5063,830202,"(11:29) (No Huddle, Shotgun) C.Newton pass short middle to C.McCaffrey to CAR 33 for 4 yards (C.Littleton).",CAR,LA,PASS,2,41,4,11,29,20,23,1,2,2,10,29,2,4,,,Y,Y,,,,,,,CN-0500,Y,,SM,CM-1225,,CL-0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,-0.17
5063,830203,(10:48) (Shotgun) C.Newton pass incomplete deep right to C.Samuel.,CAR,LA,PASS,3,5,4,10,48,20,23,1,2,3,6,33,2,,,,Y,,,,,,,,CN-0500,,,DR,CS-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,-1.25
5063,830204,"(10:43) M.Palardy punts 40 yards to LA 27, Center-J.Jansen. J.Natson pushed ob at LA 43 for 16 yards (J.Carter).",LA,CAR,PUNT,0,12,4,10,43,23,20,2,1,4,6,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP-0050,40,24,,JN-0350,16,,,,,,,,-0.84,-1.4
5063,830205,(10:31) T.Gurley up the middle to CAR 40 for 17 yards (T.Boston; E.Reid).,LA,CAR,RUSH,1,41,4,10,31,23,20,2,1,1,10,43,3,17,Y,Y,,,,TG-1950,,MD,ER-0150,TB-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,1.05
5063,830206,(9:50) T.Gurley left end to CAR 33 for 7 yards (L.Kuechly).,LA,CAR,RUSH,2,46,4,9,50,23,20,2,1,1,10,60,4,7,Y,,,,,TG-1950,,LE,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,0.17
5063,830207,(9:04) T.Gurley right guard to CAR 31 for 2 yards (S.Thompson).,LA,CAR,RUSH,3,43,4,9,4,23,20,2,1,2,3,67,4,2,Y,,,,,TG-1950,,RG,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,-0.04
5063,830208,(8:21) T.Gurley right tackle pushed ob at CAR 16 for 15 yards (T.Boston).,LA,CAR,RUSH,4,19,4,8,21,23,20,2,1,3,1,69,4,15,Y,Y,,,,TG-1950,,RT,TB-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,0.97
5063,830209,(8:02) J.Goff pass short left to R.Woods to CAR 5 for 11 yards (D.Jackson).,LA,CAR,PASS,5,41,4,8,2,23,20,2,1,1,10,84,5,11,Y,Y,,,,,,,,,JG-1850,Y,,SL,RW-4050,,DJ-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,1.08
5063,830210,(7:21) D.Henderson left tackle to CAR 5 for no gain (K.Short).,LA,CAR,RUSH,6,39,4,7,21,23,20,2,1,1,5,95,5,0,,,,,,DH-2325,,LT,KS-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,-0.42
5063,830211,"(6:42) (Shotgun) J.Goff pass short left to T.Higbee for 5 yards, TOUCHDOWN.",LA,CAR,PASS,7,5,4,6,42,23,20,2,1,2,5,95,5,5,Y,Y,Y,,7,,,,,,JG-1850,Y,,SL,TH-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,1.95
5063,830212,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",LA,CAR,FGXP,7,3,4,6,37,30,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,GZ-2000,33,Y,,,,,,,,,,,,,,0,0
5063,830213,"G.Zuerlein kicks 65 yards from LA 35 to end zone, Touchback.",CAR,LA,KOFF,0,6,4,6,37,20,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GZ-2000,65,40,Y,,,0,0
5063,830214,(6:37) (Shotgun) C.Newton pass short middle to D.Moore to CAR 27 for 2 yards (T.Rapp).,CAR,LA,PASS,1,30,4,6,37,20,30,1,2,1,10,25,2,2,,,Y,,,,,,,,CN-0500,Y,,SM,DM-2850,,TR-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,-0.36
5063,830215,"(6:15) (No Huddle, Shotgun) C.Newton pass short right to C.McCaffrey to CAR 36 for 9 yards (T.Rapp; C.Littleton).",CAR,LA,PASS,2,20,4,6,15,20,30,1,2,2,8,27,2,9,Y,Y,Y,Y,,,,,,,CN-0500,Y,,SR,CM-1225,,CL-0987,TR-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1.22
5063,830216,"(5:55) (No Huddle, Shotgun) C.Newton pass short middle intended for G.Olsen INTERCEPTED by C.Littleton at CAR 43. C.Littleton to CAR 17 for 26 yards (C.Newton). PENALTY on LA-M.Peters, Taunting, 15 yards, enforced at CAR 17.",CAR,LA,PASS,3,9,4,5,55,20,30,1,2,1,10,36,2,,,,Y,Y,,,,,,,CN-0500,,,SM,GO-0100,,,,,,LA,MP-0950,Taunting,6,15,,,,,,,,,,,,,,CL-0987,26,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,-5.4
5063,830217,(5:46) J.Goff pass incomplete deep right to R.Woods (J.Bradberry).,LA,CAR,PASS,1,7,4,5,46,30,20,2,1,1,10,68,4,,,,,,,,,,,,JG-1850,,,DR,RW-4050,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,-0.55
5063,830218,(5:39) T.Gurley left guard to CAR 27 for 5 yards (G.McCoy).,LA,CAR,RUSH,2,43,4,5,39,30,20,2,1,2,10,68,4,5,Y,,,,,TG-1950,,LG,GM-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,-0.09
5063,830219,(4:56) (Shotgun) J.Goff pass short right to R.Woods to CAR 23 for 4 yards (L.Kuechly).,LA,CAR,PASS,3,46,4,4,56,30,20,2,1,3,5,73,4,4,,,Y,,,,,,,,JG-1850,Y,,SR,RW-4050,,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,-0.78
5063,830220,"(4:10) G.Zuerlein 41 yard field goal is No Good, Wide Left, Center-J.McQuaide, Holder-J.Hekker.",LA,CAR,FGXP,4,4,4,4,10,30,20,2,1,4,1,77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,GZ-2000,41,N,,,,,,,,,,,,,,2.24,-3.6
5063,830221,(4:06) (Shotgun) C.Newton pass incomplete short left to C.McCaffrey.,CAR,LA,PASS,1,4,4,4,6,20,30,1,2,1,10,31,2,,,,Y,,,,,,,,CN-0500,,,SL,CM-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,-0.61
5063,830222,(4:02) (Shotgun) C.Newton pass incomplete short right to D.Moore (A.Talib).,CAR,LA,PASS,2,5,4,4,2,20,30,1,2,2,10,31,2,,,,Y,,,,,,,,CN-0500,,,SR,DM-2850,AT-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,-0.65
5063,830223,(3:57) (Shotgun) C.Newton pass short right to G.Olsen to CAR 44 for 13 yards (J.Johnson).,CAR,LA,PASS,3,24,4,3,57,20,30,1,2,3,10,31,2,13,Y,Y,Y,,,,,,,,CN-0500,Y,,SR,GO-0100,,JJ-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.21
5063,830224,"(3:33) (No Huddle, Shotgun) C.Newton pass short right to C.McCaffrey to LA 47 for 9 yards (T.Rapp; C.Littleton).",CAR,LA,PASS,4,21,4,3,33,20,30,1,2,1,10,44,3,9,Y,,Y,Y,,,,,,,CN-0500,Y,,SR,CM-1225,,CL-0987,TR-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,0.49
5063,830225,"(3:12) (No Huddle, Shotgun) C.Newton pass incomplete short right to C.Hogan.",CAR,LA,PASS,5,4,4,3,12,20,30,1,2,2,1,53,3,,,,Y,Y,,,,,,,CN-0500,,,SR,CH-3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,-0.17
5063,830226,(3:08) (Shotgun) C.McCaffrey up the middle to LA 24 for 23 yards (C.Littleton).,CAR,LA,RUSH,6,36,4,3,8,20,30,1,2,3,1,53,3,23,Y,Y,Y,,,CM-1225,,MD,CL-0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,1.38
5063,830227,"(2:32) (No Huddle, Shotgun) C.Newton pass short middle to C.McCaffrey to LA 19 for 5 yards (C.Littleton).",CAR,LA,PASS,7,22,4,2,32,20,30,1,2,1,10,76,4,5,Y,,Y,Y,,,,,,,CN-0500,Y,,SM,CM-1225,,CL-0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.11
5063,830228,"(2:10) (No Huddle, Shotgun) C.McCaffrey up the middle to LA 1 for 18 yards (T.Rapp).",CAR,LA,RUSH,8,10,4,2,10,20,30,1,2,2,5,81,5,18,Y,Y,Y,Y,,CM-1225,,MD,TR-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,2.21
5063,830229,"(2:00) A.Armah up the middle for 1 yard, TOUCHDOWN.",CAR,LA,RUSH,9,2,4,2,0,20,30,1,2,1,1,99,5,1,Y,Y,,,7,AA-0557,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,0.67
5063,830230,"J.Slye extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",CAR,LA,FGXP,9,3,4,1,58,27,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,JS-3825,33,Y,,,,,,,,,,,,,,0,0
5063,830231,J.Slye kicks onside 15 yards from CAR 35 to 50. R.Woods (didn't try to advance) to 50 for no gain.,LA,CAR,ONSD,0,3,4,1,58,30,27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-3825,15,15,,,,0,0
5063,830232,(1:57) T.Gurley right tackle to CAR 42 for 8 yards (E.Obada).,LA,CAR,RUSH,1,6,4,1,57,30,27,2,1,1,10,50,3,8,Y,,,,,TG-1950,,RT,EO-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.34
5063,830233,(1:51) T.Gurley right tackle to CAR 38 for 4 yards (J.Bradberry).,LA,CAR,RUSH,2,45,4,1,51,30,27,2,0,2,2,58,3,4,Y,Y,,,,TG-1950,,RT,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,0.35
5063,830234,(1:06) J.Goff kneels to CAR 40 for -2 yards.,LA,CAR,RUSH,3,28,4,1,6,30,27,2,0,1,10,62,4,-2,,,,,,JG-1850,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,-0.77
5063,830235,(:38) J.Goff kneels to CAR 41 for -1 yards.,LA,CAR,RUSH,4,25,4,0,38,30,27,2,0,2,12,60,4,-1,,,,,,JG-1850,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,0
5064,830236,C.Santos kicks 70 yards from TEN 35 to CLE -5. D.Hilliard to CLE 27 for 32 yards (D.Jennings).,CLE,TEN,KOFF,0,4,1,15,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS-0250,70,38,,DH-3137,32,0,0
